Date,COST,LOW,TGT,WMT
2022-04-22,545.1373901367188,182.83047485351562,212.01014709472656,49.71841049194336
2022-04-25,541.8095703125,185.91079711914062,211.99258422851562,49.743770599365234
2022-04-26,528.0310668945312,185.17782592773438,207.46609497070312,49.22394943237305
2022-04-27,528.3360595703125,185.15927124023438,202.61495971679688,48.88798141479492
2022-04-28,536.7598876953125,190.3270721435547,207.3695526123047,49.51237869262695
2022-04-29,507.8398132324219,183.45213317871094,200.57977294921875,48.49177169799805
2022-05-02,505.19427490234375,188.4715118408203,201.571044921875,48.17163848876953
2022-05-03,504.36334228515625,187.07054138183594,203.99220275878906,48.33964157104492
2022-05-04,519.97900390625,192.20120239257812,208.28192138671875,49.0084228515625
2022-05-05,494.0865173339844,181.77279663085938,202.43072509765625,48.5885124206543
2022-05-06,480.7535095214844,178.40496826171875,197.56210327148438,47.5769157409668
2022-05-09,476.4269104003906,181.91200256347656,196.67608642578125,48.13361358642578
2022-05-10,478.9388122558594,178.25653076171875,192.21096801757812,47.456024169921875
2022-05-11,467.1148681640625,174.2113494873047,187.28086853027344,46.959774017333984
2022-05-12,464.3450927734375,177.8575439453125,190.5968475341797,46.91523361206055
2022-05-13,474.9370422363281,179.9915008544922,192.75486755371094,47.09656524658203
2022-05-16,472.320068359375,180.66876220703125,192.33375549316406,47.147464752197266
2022-05-17,468.4424133300781,180.01931762695312,189.6295623779297,41.78408432006836
2022-05-18,410.1151428222656,170.54653930664062,142.35427856445312,38.94651794433594
2022-05-19,403.93572998046875,174.29483032226562,135.14894104003906,37.87766647338867
2022-05-20,397.7276611328125,171.35374450683594,136.8489532470703,37.91902160644531
2022-05-23,410.1915588378906,172.8011016845703,135.5629119873047,39.00060272216797
2022-05-24,418.0518798828125,171.28875732421875,132.08358764648438,39.48731231689453
2022-05-25,420.3441467285156,174.93502807617188,137.78268432617188,39.24555587768555
2022-05-26,444.1067199707031,181.4110107421875,143.7548370361328,40.08218002319336
2022-05-27,449.61761474609375,185.2149200439453,147.22540283203125,40.87110137939453
2022-05-31,445.2815246582031,181.19761657714844,142.59210205078125,40.91881561279297
2022-06-01,436.466064453125,177.8760986328125,137.8707733154297,39.90721893310547
2022-06-02,465.7108459472656,181.96768188476562,141.73768615722656,40.56253433227539
2022-06-03,454.8610534667969,181.33677673339844,141.8521728515625,39.86587142944336
2022-06-06,451.2508544921875,182.56146240234375,140.64540100097656,39.722721099853516
2022-06-07,450.5918273925781,181.52232360839844,137.39511108398438,39.24555587768555
2022-06-08,446.9720458984375,178.5533905029297,138.02932739257812,38.90516662597656
2022-06-09,450.8496398925781,180.2512969970703,136.13551330566406,38.49798583984375
2022-06-10,442.5021667480469,172.87530517578125,131.83694458007812,38.71429443359375
2022-06-13,431.9389343261719,168.17140197753906,127.55598449707031,37.985816955566406
2022-06-14,434.3743896484375,165.0911407470703,125.6973648071289,38.001731872558594
2022-06-15,438.1852111816406,166.08387756347656,129.87266540527344,37.97627258300781
2022-06-16,431.47100830078125,159.21826171875,125.86478424072266,38.37073516845703
2022-06-17,426.62860107421875,160.01612854003906,122.70255279541016,37.629539489746094
2022-06-21,442.3111877441406,159.93264770507812,127.4591064453125,38.86381149291992
2022-06-22,439.3026428222656,161.06454467773438,124.03257751464844,38.39300537109375
2022-06-23,453.6672058105469,163.597412109375,129.31768798828125,39.325069427490234
2022-06-24,462.61639404296875,169.63731384277344,132.49757385253906,39.35688400268555
2022-06-27,460.11407470703125,170.91766357421875,131.7840576171875,39.484134674072266
2022-06-28,447.5641174316406,162.10365295410156,127.30055236816406,38.92743682861328
2022-06-29,448.7389221191406,163.38404846191406,124.99273681640625,38.78428649902344
2022-06-30,457.7550354003906,162.05728149414062,124.40254974365234,38.67612838745117
2022-07-01,463.9439392089844,164.55303955078125,125.41551971435547,39.01014709472656
2022-07-05,466.3316955566406,166.8910675048828,128.3487548828125,39.52549362182617
2022-07-06,470.5245056152344,166.13027954101562,127.55598449707031,39.80542755126953
2022-07-07,472.72119140625,168.4590301513672,132.09239196777344,39.86587142944336
2022-07-08,479.0152282714844,168.51473999023438,130.35711669921875,39.89131546020508
2022-07-11,476.4938049316406,167.1044464111328,128.94773864746094,39.90721893310547
2022-07-12,468.5378723144531,167.93019104003906,127.33580017089844,39.786338806152344
2022-07-13,470.1138610839844,169.2012481689453,128.1109619140625,39.881771087646484
2022-07-14,488.9481201171875,169.47027587890625,128.859619140625,40.66114807128906
2022-07-15,499.4637756347656,171.641357421875,129.19439697265625,41.05879211425781
2022-07-18,493.1122741699219,172.37429809570312,131.56387329101562,40.96335220336914
2022-07-19,496.8658142089844,176.14389038085938,135.0872802734375,41.21467590332031
2022-07-20,500.6575012207031,178.2432861328125,137.8531494140625,41.55821990966797
2022-07-21,505.6813049316406,180.60394287109375,139.75576782226562,42.16582107543945
2022-07-22,505.9295959472656,182.4886932373047,138.94540405273438,42.057655334472656
2022-07-25,505.375732421875,181.76092529296875,138.72518920898438,41.99721908569336
2022-07-26,488.93865966796875,175.97596740722656,133.7219696044922,38.803375244140625
2022-07-27,498.85247802734375,177.2075653076172,136.17953491210938,40.269874572753906
2022-07-28,512.9834594726562,178.02867126464844,140.42526245117188,41.275108337402344
2022-07-29,517.8819580078125,178.70982360839844,143.9134063720703,42.00676345825195
2022-08-01,523.1535034179688,181.0984649658203,145.82485961914062,42.162635803222656
2022-08-02,519.948486328125,175.3694305419922,144.00149536132812,42.20716857910156
2022-08-03,523.3450317382812,182.33944702148438,147.91244506835938,41.5136833190918
2022-08-04,519.7764282226562,183.96295166015625,146.71450805664062,39.94538879394531
2022-08-05,517.2791748046875,185.75448608398438,146.33575439453125,40.266693115234375
2022-08-08,518.4561157226562,188.32974243164062,147.07566833496094,40.5943489074707
2022-08-09,512.63916015625,182.1341552734375,145.4460906982422,40.995174407958984
2022-08-10,516.4659423828125,187.94715881347656,149.4539337158203,41.081058502197266
2022-08-11,509.17559814453125,188.64695739746094,149.39230346679688,41.477230072021484
2022-08-12,513.9689331054688,192.64976501464844,151.92913818359375,42.2440185546875
2022-08-15,522.139404296875,194.1147003173828,152.730712890625,42.36544418334961
2022-08-16,529.0949096679688,199.78775024414062,159.71533203125,44.528438568115234
2022-08-17,532.252197265625,200.95408630371094,155.41644287109375,44.57636260986328
2022-08-18,536.6913452148438,201.98043823242188,153.38665771484375,44.43258285522461
2022-08-19,530.5396728515625,197.2124786376953,148.05953979492188,43.777618408203125
2022-08-22,521.8713989257812,195.9341583251953,143.55677795410156,42.99484634399414
2022-08-23,518.61865234375,193.58285522460938,143.56564331054688,42.81273651123047
2022-08-24,519.7188110351562,194.45994567871094,144.5938262939453,43.122650146484375
2022-08-25,526.9422607421875,196.83926391601562,148.46728515625,43.410194396972656
2022-08-26,508.81201171875,187.53659057617188,142.3690185546875,42.04594039916992
